OUTBOUND_YEAR,OUTBOUND_WEEK,PLANT_NAME,MODE_OF_TRANSPORT,CUSTOMER_NUMBER,MATERIAL_NAME,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,IS_HOLIDAY,NET_QUANTITY_MT
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01136,MAT-0056,P-001,3,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01140,MAT-0415,P-001,8,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01154,MAT-0099,P-001,6,0,49.5
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01156,MAT-0046,P-001,5,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01183,MAT-0175,P-001,5,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01239,MAT-0335,P-001,8,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01247,MAT-0340,P-001,3,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01259,MAT-0413,P-001,7,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0112,P-001,6,0,3.95
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0116,P-001,5,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0171,P-001,6,0,1.95
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0234,P-001,5,0,4.05
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0243,P-001,4,0,6.425
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0335,P-001,8,0,12.2
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0336,P-001,8,0,2.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0367,P-001,4,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0390,P-001,7,0,9.6
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0404,P-001,4,0,3.95
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0413,P-001,7,0,12.35
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01291,MAT-0415,P-001,8,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01294,MAT-0234,P-001,5,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01314,MAT-0336,P-001,8,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01330,MAT-0030,P-001,4,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01330,MAT-0104,P-001,6,0,70.125
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01330,MAT-0308,P-001,4,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01330,MAT-0357,P-001,5,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01333,MAT-0037,P-001,3,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01333,MAT-0171,P-001,6,0,1.375
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01333,MAT-0404,P-001,4,0,22.0
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01334,MAT-0210,P-001,3,0,11.0
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01364,MAT-0012,P-001,2,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01370,MAT-0327,P-001,8,0,5.5
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01381,MAT-0015,P-001,8,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01435,MAT-0346,P-001,6,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01436,MAT-0096,P-001,6,0,4.125
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01436,MAT-0386,P-001,2,0,2.75
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01437,MAT-0335,P-001,8,0,49.5
2024,39,SINGAPORE-WAREHOUSE,Marine,CST-01438,MAT-0041,P-001,2,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01013,MAT-0302,P-001,4,0,9.63
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01014,MAT-0037,P-001,3,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01020,MAT-0175,P-001,5,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01020,MAT-0363,P-001,7,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01041,MAT-0296,P-001,2,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01043,MAT-0247,P-001,6,0,74.25
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01045,MAT-0395,P-001,7,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01128,MAT-0056,P-001,3,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01128,MAT-0116,P-001,5,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01128,MAT-0162,P-001,3,0,49.510000000000005
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01128,MAT-0308,P-001,4,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01219,MAT-0112,P-001,6,0,24.75
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01372,MAT-0098,P-001,5,0,24.759999999999998
2024,39,SINGAPORE-WAREHOUSE,Truck,CST-01412,MAT-0363,P-001,7,0,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0375,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00013,MAT-0050,P-001,6,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00013,MAT-0145,P-002,6,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0229,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0266,P-001,8,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0019,P-002,7,1,0.05
2024,40,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0264,P-001,7,1,0.4
2024,40,CHINA-WAREHOUSE,Truck,CST-00030,MAT-0206,P-002,4,1,22.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00034,MAT-0013,P-002,3,1,12.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00034,MAT-0206,P-002,4,1,22.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00034,MAT-0324,P-002,3,1,2.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00038,MAT-0001,P-002,3,1,15.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00038,MAT-0144,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00038,MAT-0314,P-002,4,1,7.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00038,MAT-0328,P-002,6,1,15.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00049,MAT-0146,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00049,MAT-0415,P-001,8,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00053,MAT-0158,P-002,8,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00054,MAT-0144,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00069,MAT-0270,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00069,MAT-0328,P-002,6,1,19.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00109,MAT-0145,P-002,6,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00109,MAT-0314,P-002,4,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00120,MAT-0382,P-001,6,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00120,MAT-0428,P-001,2,1,49.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00122,MAT-0145,P-002,6,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00143,MAT-0144,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00149,MAT-0190,P-001,3,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00155,MAT-0145,P-002,6,1,15.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00202,MAT-0270,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00204,MAT-0145,P-002,6,1,3.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00210,MAT-0144,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00259,MAT-0156,P-001,8,1,49.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00259,MAT-0379,P-001,8,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00291,MAT-0001,P-002,3,1,12.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00291,MAT-0159,P-002,4,1,13.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00356,MAT-0270,P-002,5,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00383,MAT-0112,P-001,6,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00397,MAT-0001,P-002,3,1,15.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00397,MAT-0143,P-002,3,1,18.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00397,MAT-0145,P-002,6,1,10.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00403,MAT-0084,P-001,3,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00432,MAT-0229,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0049,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0092,P-001,4,1,6.88
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0146,P-001,5,1,49.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0190,P-001,3,1,49.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0325,P-001,6,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0341,P-001,8,1,49.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00487,MAT-0382,P-001,6,1,17.88
2024,40,CHINA-WAREHOUSE,Truck,CST-00492,MAT-0389,P-002,5,1,51.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00496,MAT-0112,P-001,6,1,24.76
2024,40,CHINA-WAREHOUSE,Truck,CST-00496,MAT-0325,P-001,6,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00511,MAT-0229,P-001,5,1,24.759999999999998
2024,40,CHINA-WAREHOUSE,Truck,CST-00513,MAT-0325,P-001,6,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00529,MAT-0146,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00593,MAT-0015,P-001,8,1,49.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00593,MAT-0137,P-001,8,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00657,MAT-0264,P-001,7,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00658,MAT-0229,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00668,MAT-0379,P-001,8,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00685,MAT-0264,P-001,7,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00747,MAT-0145,P-002,6,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00747,MAT-0233,P-002,12,1,25.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00756,MAT-0145,P-002,6,1,10.5
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0001,P-002,3,1,9.28
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0142,P-002,6,1,6.6
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0143,P-002,3,1,2.63
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0145,P-002,6,1,11.879999999999999
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0206,P-002,4,1,0.15
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0270,P-002,5,1,1.4
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0324,P-002,3,1,1.2
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0328,P-002,6,1,1.45
2024,40,CHINA-WAREHOUSE,Truck,CST-00778,MAT-0389,P-002,5,1,1.43
2024,40,CHINA-WAREHOUSE,Truck,CST-00794,MAT-0314,P-002,4,1,3.0
2024,40,CHINA-WAREHOUSE,Truck,CST-00821,MAT-0066,P-002,12,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00861,MAT-0146,P-001,5,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00861,MAT-0264,P-001,7,1,24.75
2024,40,CHINA-WAREHOUSE,Truck,CST-00880,MAT-0374,P-001,3,1,12.38
2024,40,CHINA-WAREHOUSE,Truck,CST-00882,MAT-0198,P-001,6,1,49.51
2024,40,CHINA-WAREHOUSE,Truck,CST-00883,MAT-0148,P-001,2,1,24.7
2024,40,CHINA-WAREHOUSE,Truck,CST-00884,MAT-0145,P-002,6,1,6.0
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-00169,MAT-0112,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-00268,MAT-0207,P-001,4,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-00588,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-00588,MAT-0234,P-001,5,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-00588,MAT-0335,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-00661,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01002,MAT-0099,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01010,MAT-0344,P-001,4,0,2.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01010,MAT-0345,P-001,6,0,7.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01015,MAT-0037,P-001,3,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01025,MAT-0041,P-001,2,0,66.0
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01025,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01025,MAT-0234,P-001,5,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01028,MAT-0116,P-001,5,0,16.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01028,MAT-0237,P-001,8,0,8.25
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01028,MAT-0415,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01030,MAT-0221,P-001,8,0,6.25
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01030,MAT-0303,P-001,5,0,3.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01034,MAT-0211,P-001,7,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01034,MAT-0273,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01042,MAT-0053,P-001,2,0,4.125
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01042,MAT-0156,P-001,8,0,23.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01042,MAT-0175,P-001,5,0,2.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01042,MAT-0243,P-001,4,0,4.125
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01042,MAT-0327,P-001,8,0,2.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01050,MAT-0085,P-001,8,0,0.2
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01053,MAT-0335,P-001,8,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01058,MAT-0335,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01058,MAT-0415,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01075,MAT-0056,P-001,3,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01081,MAT-0335,P-001,8,0,86.625
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01083,MAT-0037,P-001,3,0,46.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01083,MAT-0068,P-001,6,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01083,MAT-0112,P-001,6,0,1.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01083,MAT-0275,P-001,7,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01083,MAT-0320,P-001,4,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01083,MAT-0390,P-001,7,0,1.15
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01086,MAT-0335,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01087,MAT-0171,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01087,MAT-0327,P-001,8,0,5.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01087,MAT-0356,P-001,7,0,5.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01120,MAT-0410,P-001,3,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01138,MAT-0346,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01138,MAT-0404,P-001,4,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01140,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01140,MAT-0267,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01142,MAT-0037,P-001,3,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01154,MAT-0099,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01156,MAT-0121,P-001,8,0,49.475
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01165,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01170,MAT-0413,P-001,7,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01172,MAT-0165,P-001,5,0,37.125
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01188,MAT-0175,P-001,5,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01190,MAT-0056,P-001,3,0,0.2
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01195,MAT-0426,P-002,5,0,25.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0085,P-001,8,0,1.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0105,P-001,3,0,13.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0275,P-001,7,0,23.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0357,P-001,5,0,1.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01207,MAT-0413,P-001,7,0,9.625
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01215,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01215,MAT-0234,P-001,5,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01215,MAT-0335,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01221,MAT-0056,P-001,3,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01227,MAT-0051,P-003,8,0,10.0
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01235,MAT-0104,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01243,MAT-0415,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01262,MAT-0226,P-001,5,0,0.6
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01269,MAT-0340,P-001,3,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01294,MAT-0234,P-001,5,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01294,MAT-0335,P-001,8,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01308,MAT-0184,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01327,MAT-0335,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01343,MAT-0110,P-001,6,0,2.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01343,MAT-0221,P-001,8,0,7.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01401,MAT-0302,P-001,4,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01402,MAT-0308,P-001,4,0,1.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01402,MAT-0363,P-001,7,0,0.3
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01403,MAT-0323,P-002,12,0,25.475
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01418,MAT-0340,P-001,3,0,46.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01420,MAT-0335,P-001,8,0,17.875
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01420,MAT-0413,P-001,7,0,6.875
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01426,MAT-0404,P-001,4,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01435,MAT-0346,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01439,MAT-0335,P-001,8,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01440,MAT-0056,P-001,3,0,0.3
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01442,MAT-0156,P-001,8,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01443,MAT-0044,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01444,MAT-0012,P-001,2,0,12.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01444,MAT-0085,P-001,8,0,12.375
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01445,MAT-0212,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01445,MAT-0234,P-001,5,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01446,MAT-0346,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01447,MAT-0376,P-002,9,0,25.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01448,MAT-0051,P-003,8,0,22.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01449,MAT-0361,P-002,11,0,25.5
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01450,MAT-0250,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01451,MAT-0012,P-001,2,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Marine,CST-01452,MAT-0112,P-001,6,0,11.0
2024,40,SINGAPORE-WAREHOUSE,Truck,CST-01019,MAT-0171,P-001,6,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Truck,CST-01020,MAT-0363,P-001,7,0,24.75
2024,40,SINGAPORE-WAREHOUSE,Truck,CST-01043,MAT-0247,P-001,6,0,49.5
2024,40,SINGAPORE-WAREHOUSE,Truck,CST-01127,MAT-0074,P-001,6,0,9.63
2024,40,SINGAPORE-WAREHOUSE,Truck,CST-01296,MAT-0032,P-002,11,0,25.5
2024,40,SINGAPORE-WAREHOUSE,Truck,CST-01441,MAT-0224,P-001,5,0,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0032,P-002,11,0,76.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0158,P-002,8,0,25.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0178,P-002,11,0,25.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0264,P-001,7,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0268,P-002,12,0,51.0
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0268,P-002,12,1,51.0
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0281,P-002,3,0,0.03
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0375,P-002,5,0,76.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00002,MAT-0375,P-002,5,1,25.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00003,MAT-0268,P-002,12,0,51.0
2024,41,CHINA-WAREHOUSE,Truck,CST-00003,MAT-0276,P-001,5,0,74.26
2024,41,CHINA-WAREHOUSE,Truck,CST-00003,MAT-0386,P-001,2,0,74.26
2024,41,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0145,P-002,6,1,25.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0232,P-001,8,0,12.38
2024,41,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0341,P-001,8,0,12.38
2024,41,CHINA-WAREHOUSE,Truck,CST-00008,MAT-0341,P-001,8,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00011,MAT-0099,P-001,6,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00011,MAT-0318,P-001,2,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0055,P-001,2,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0145,P-002,6,0,25.5
2024,41,CHINA-WAREHOUSE,Truck,CST-00014,MAT-0195,P-001,7,0,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00016,MAT-0108,P-001,5,0,0.3
2024,41,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0015,P-001,8,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0018,P-001,4,0,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0265,P-001,8,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00017,MAT-0266,P-001,8,1,24.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0001,P-002,3,1,0.03
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0007,P-001,2,1,1.38
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0013,P-002,3,0,0.03
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0019,P-002,7,1,3.0
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0035,P-002,6,1,2.75
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0065,P-001,4,1,1.38
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0108,P-001,5,1,1.38
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0144,P-002,5,1,0.03
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0147,P-002,4,0,0.06
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0150,P-002,6,0,0.05
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0197,P-002,9,0,1.55
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0197,P-002,9,1,0.03
2024,41,CHINA-WAREHOUSE,Truck,CST-00025,MAT-0234,P-001,5,1,1.38
