BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
9/30/2024,CHINA-WAREHOUSE,MAT-0428,R4624A,101700,KG,458667,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0428,R6433A,24750,KG,111623,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0428,R3367A,49500,KG,223245,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0428,R6795A,74250,KG,334868,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0015,R8516A,76675,KG,345804,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0327,M8181A,0,KG,79475,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0327,M9310A,34375,KG,128563,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0327,M8974C,24725,KG,92472,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0327,M6757A,41175,KG,153995,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0327,M6220B,24750,KG,92565,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0327,M6157A,39875,KG,149133,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M9805C,22000,KG,82280,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M1514B,23275,KG,87049,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M3114A,45250,KG,169235,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M5707B,23375,KG,87423,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M8216B,30250,KG,113135,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M1542B,34375,KG,128563,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M7319B,77000,KG,287980,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M3317A,89375,KG,334263,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M3449A,44000,KG,164560,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M2221A,24750,KG,92565,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M1033A,24750,KG,92565,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M8348C,23375,KG,87423,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M5295A,24750,KG,92565,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M6506B,72875,KG,272553,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0356,M3012B,50875,KG,190273,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0328,V7468B,75000,KG,725250,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0270,V9486A,117100,KG,1155777,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0107,V5370A,36400,KG,354172,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0111,1093A6264,56375,KG,337123,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0111,2746A2209,22000,KG,131560,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0111,2330A3052,49500,KG,296010,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0111,2295A1281,90750,KG,542685,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0111,6050A5411,50875,KG,304233,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0111,9616A7666,27500,KG,164450,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0329,8219E2072QAC,22775,KG,153959,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0330,5045F1981QCE,24275,KG,164099,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0160,H1761A,99000,KG,92070,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0160,H1079A,99000,KG,92070,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E9035A2870,850,KG,1043885,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E8206A6742,24700,KG,30334070,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E9112A3822,44000,KG,54036400,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E3124A7020,48125,KG,59102313,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E2862A3891,11000,KG,13509100,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E3932A3885,23375,KG,28706838,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E7539A5562,67375,KG,82743238,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E1868A1586,8250,KG,10131825,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E8305A8362,90700,KG,111388670,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E9779A8055,87750,KG,107765775,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E8434A7205,9625,KG,11820463,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E3908A1869,67375,KG,82743238,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E1487A2769,83675,KG,102761268,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E5496A7008,65975,KG,81023898,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E7151A7847,85250,KG,104695525,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E8555A1439,13750,KG,16886375,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E9377A5258,15125,KG,18575013,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E2879A7216,86550,KG,106292055,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E3553A4769,86750,KG,106537675,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E5761A3499,53450,KG,65641945,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E6697A5868,85250,KG,104695525,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E7035A3826,9625,KG,11820463,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E7451A5186,5500,KG,6754550,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E6679A2387,83850,KG,102976185,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0341,E1955A9002,64625,KG,79365963,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0190,E4628A4671,35700,KG,90321,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0190,E5576A5477,87950,KG,222514,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0190,E8855A2173,87925,KG,222450,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0190,E3058A8399,83850,KG,212141,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0190,E9609A8996,39775,KG,100631,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0190,E3986A8807,49475,KG,125172,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0152,M1002B,40950,KG,0,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0381,R7141A,74250,KG,334868,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0137,R3420A,56375,KG,254251,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0234,4403A1587,79750,KG,159500,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0234,1096A9755,53625,KG,107250,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0234,5284A6269,60500,KG,121000,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0396,E5757A,24750,KG,187853,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0158,P9225A,100275,KG,714670,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0158,P9548A,50850,KG,362764,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0158,P8581A,25350,KG,181204,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0158,P1853A,74875,KG,533822,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0229,9118B,41200,KG,129368,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0389,V5648A,25425,KG,306880,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0389,V1044A,84000,KG,1013880,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0389,V4192A,19500,KG,235365,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0102,V6547A,49400,KG,665912,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0159,V8634A,61850,KG,914143,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0159,V4695A,25450,KG,376151,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0271,8428A2431,600,KG,0,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M7744B,45375,KG,206910,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M9204C,78375,KG,357390,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M5931A,20625,KG,94050,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M8345B,28850,KG,131556,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M7303B,74250,KG,338580,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M4915C,82500,KG,376200,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M5772A,87950,KG,401052,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M2901B,83800,KG,382128,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M2194A,28875,KG,131670,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M6304C,24750,KG,112860,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M7310A,33000,KG,150480,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0112,M1179B,53625,KG,244530,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0032,P6987A,119975,KG,475101,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0032,P9348A,76475,KG,302841,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0032,P9634A,65975,KG,261261,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0114,L1317A,40500,KG,160380,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0178,P5720A,103500,KG,409860,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,7556I,43900,KG,117213,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,2888F,47025,KG,125557,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,6042G,37125,KG,99124,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,2905A,39775,KG,106199,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,1165A,49500,KG,132165,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,8981A,28875,KG,77096,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,8690A,45375,KG,121151,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,8554A,35750,KG,95453,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0065,2292A,74250,KG,198248,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,7918A,70100,KG,198383,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,3344A,79750,KG,225693,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,9591A,38400,KG,108672,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,3316B,77000,KG,217910,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,7715A,49425,KG,139873,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,8067A,81100,KG,229513,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,2068A,75625,KG,214019,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,1123A,41250,KG,116738,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,5312A,78375,KG,221801,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,9393A,85250,KG,241258,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,5084A,33000,KG,93390,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,6982A,87975,KG,248969,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,3636A,79725,KG,225622,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,8932A,82500,KG,233475,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,3305A,85225,KG,241187,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,1875A,41250,KG,116738,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,7654A,35750,KG,101173,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,9565A,83875,KG,237366,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,3962A,72875,KG,206236,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,2311A,86625,KG,245149,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,1428A,83875,KG,237366,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0413,2569A,81000,KG,229230,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0397,P8066A,21325,KG,84447,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0180,M5666A,35825,KG,100310,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0339,L4423A,15000,KG,106800,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,6248A,110000,KG,102300,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8849A,103750,KG,96488,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8674A,88650,KG,82445,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9394A,102350,KG,95186,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8993A,101225,KG,94139,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,3084A,91200,KG,84816,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,4867A,103750,KG,96488,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,6893A,102375,KG,95209,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,6115A,86250,KG,80213,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,7153A,90000,KG,83700,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9195A,103750,KG,96488,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,7939A,101200,KG,94116,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9971A,103700,KG,96441,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8222A,100000,KG,93000,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8258A,102475,KG,95302,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,2480A,104975,KG,97627,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,3109A,95000,KG,88350,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,7434A,103750,KG,96488,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,6502A,104925,KG,97580,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9375A,101150,KG,94070,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,5380A,102425,KG,95255,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1069A,99400,KG,92442,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1857A,100000,KG,93000,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,5928A,99875,KG,92884,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,7187A,103700,KG,96441,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1394A,103450,KG,96209,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9954A,103650,KG,96395,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,7596A,101250,KG,94163,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,3913A,97400,KG,90582,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9737A,87500,KG,81375,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9656A,103650,KG,96395,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,6379A,102100,KG,94953,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,4373A,100925,KG,93860,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,7049A,101125,KG,94046,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1155A,102400,KG,95232,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8859A,101100,KG,94023,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1973A,85000,KG,79050,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8077A,90000,KG,83700,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,9812A,93750,KG,87188,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,5114A,102500,KG,95325,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1018A,86250,KG,80213,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,8953A,84975,KG,79027,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,6013A,86225,KG,80189,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,4669A,100000,KG,93000,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0332,1636A,98725,KG,91814,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0050,S2115A,6750,KG,93244,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,1933A,0,KG,690750,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,6303A,0,KG,363335,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,7877A,0,KG,723906,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,3554A,0,KG,184200,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,6275A,0,KG,184200,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,9888A,0,KG,366558,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,4271A,67400,KG,1241508,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,4423A,32500,KG,598650,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0333,1563A,45000,KG,828900,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0216,1748A,0,KG,0,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0216,1240A,0,KG,0,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0340,M2689A,15125,KG,114799,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0340,M7096A,49500,KG,375705,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0340,M4259A,49500,KG,375705,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0340,M5336A,64625,KG,490504,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0340,M2317A,108575,KG,824084,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0340,M4357A,74250,KG,563558,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0358,V8564A,0,KG,343066,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0350,V3609A,0,KG,344420,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0161,S3674A,0,KG,105458,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0042,S6411A,90425,KG,388828,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0256,S4536A,24550,KG,211990,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0295,2437A,43275,KG,90445,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0273,M1058C,24750,KG,112860,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0273,M7332A,44775,KG,204174,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0273,M2543C,17875,KG,81510,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0273,M3467A,33000,KG,150480,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0009,9098A,60450,KG,189813,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,2146A,74050,KG,151062,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,8630A,86625,KG,176715,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,8053A,66000,KG,134640,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,8381A,86625,KG,176715,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,3371A,50875,KG,103785,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,5008A,83875,KG,171105,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,3922B,66000,KG,134640,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,3320A,79700,KG,162588,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0237,9952A,68750,KG,140250,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0116,1269A,44525,KG,90831,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0116,7052A,64950,KG,143718,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0116,3906A,74225,KG,151419,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0085,2724A,81050,KG,165342,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0085,2764A,83875,KG,171105,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0085,4566A,57750,KG,117810,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0085,2157A,39875,KG,81345,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0085,1858A,81200,KG,165648,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0085,6327A,74250,KG,151470,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0334,1328A5118,40075,KG,86631,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6690A,74100,KG,337896,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6654A,24750,KG,112860,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M8126A,56375,KG,257070,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M3382A,82500,KG,376200,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6910B,28875,KG,131670,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5137A,60500,KG,275880,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M3779B,49500,KG,225720,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M4623A,79750,KG,363660,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5109A,41250,KG,188100,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M7464A,67375,KG,307230,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5633B,31625,KG,144210,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M2042B,20625,KG,94050,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M1309B,58250,KG,265620,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5734B,64475,KG,294006,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6501B,78850,KG,359556,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M8363A,19175,KG,87438,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5859A,24175,KG,110238,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5538B,84900,KG,387144,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M5003B,49500,KG,225720,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6883B,85225,KG,388626,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6402A,60150,KG,274284,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M6920B,75625,KG,344850,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M1942C,72875,KG,332310,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M4880A,90750,KG,413820,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M4513B,88000,KG,401280,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M4943A,82500,KG,376200,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0354,M8545B,19225,KG,87666,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0164,M9466B,12375,KG,93926,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0164,M6836A,12375,KG,93926,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0106,M2537B,31625,KG,240034,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0106,M5612B,38500,KG,292215,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0367,M9901B,24250,KG,110580,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,2127F6984A7870,24900,KG,98604,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,3860F8878A4815,94850,KG,375606,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,5228F1995A5122,81725,KG,323631,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,3687F9398A6057,67375,KG,266805,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,9829F1238A5249,82475,KG,326601,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,1514F1926A1408,63125,KG,249975,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,3369K6277A7051,93400,KG,369864,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,8036K6514A2968,87850,KG,347886,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,7958K1475A9245,89350,KG,353826,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,7299K3565A2786,96050,KG,380358,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0035,5047K2132A3772,67350,KG,266706,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0011,M8953A,66000,KG,152460,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0011,M3037B,49500,KG,114345,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0285,6938A1344,48125,KG,98175,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0285,4341A8894,77000,KG,157080,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0285,2418A8128,90750,KG,185130,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0285,8943A3246,74250,KG,151470,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0281,A4804A,7400,KG,79624,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0281,A1286A,73725,KG,793281,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0281,A3279A,7475,KG,80431,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0066,2165J6864A2898,26900,KG,181844,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0066,4286K8769A6747,16500,KG,111540,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,2016A,28750,KG,245238,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,5161A,63750,KG,543788,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,8479A,52375,KG,446759,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,1365A,27500,KG,234575,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,5902A,86175,KG,735073,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,9157A,95925,KG,818240,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,5580A,32500,KG,277225,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,2657A,33700,KG,287461,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,8790A,22500,KG,191925,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,6970A,98675,KG,841698,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,3190A,97450,KG,831249,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,9728A,83675,KG,713748,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0017,8070A,90000,KG,767700,CNY
9/30/2024,CHINA-WAREHOUSE,MAT-0188,6233B,79700,KG,512471,CNY
